task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean
408,MILP,0,terminal,0,0,0.65,0,0,1,31.383458584028187,55.90480854009265,0.05967586817957703,0.5416567328887011,0.4846286131018988,0,0.05967586817957703,0.0,1.77636812210083,1.243457685470581,,,0,0.10250000000000001,14.268831048129146,0,terminal,0,0,0.0,0.8,0.5613731520343416,0.8975,1.0,0.5038324039508215,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
409,MILP,0,terminal,0,0,0.65,0,0,1,30.81107727248969,61.61123740249032,0.05770499948201749,0.541634037917623,0.47761816503874804,0,0.05770499948201749,0.0,0.958327808380127,0.6708294658660888,,,0,0.10250000000000001,14.023113986319526,0,terminal,0,0,0.0,0.8,0.5000885970072126,0.8975,1.0,0.44882951581397335,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
410,MILP,0,terminal,0,0,0.3,0,0,1,36.26562122363782,62.363796700869656,0.05951201749359996,0.5402042547397029,0.48585902976679984,0,0.05951201749359996,0.0,1.9199438858032227,1.3439607200622559,,,0,0.155,15.352370284748595,0,terminal,0,0,0.0,0.8,0.5815172125838852,0.845,1.0,0.491382044633383,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
411,MILP,0,terminal,0,0,0.3,0,0,1,36.20386608513496,63.366928009035114,0.05910320443653823,0.5400680849132343,0.4845691954175222,0,0.05910320443653823,0.0,1.769434747695923,1.238604323387146,,,0,0.155,15.870234887626301,0,terminal,0,0,0.0,0.8,0.5713369295726766,0.845,1.0,0.4827797054889117,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
412,MILP,0,terminal,0,0,0.3,0,0,1,36.11155985278004,58.441693799971894,0.058846900227937746,0.5400907798843124,0.4836254545301015,0,0.058846900227937746,0.0,1.6593108177185059,1.161517572402954,,,0,0.155,15.90608060896801,0,terminal,0,0,0.0,0.8,0.6179074818806399,0.845,1.0,0.5221318221891407,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
413,MILP,0,terminal,0,0,0.3,0,0,1,35.824680082171845,58.33036780878602,0.05845660303884294,0.5401134748553905,0.4822031672837724,0,0.05845660303884294,0.0,1.4933459186553955,1.0453421430587768,,,0,0.155,14.703640353694837,0,terminal,0,0,0.0,0.8,0.6141685956723171,0.845,1.0,0.5189724633431079,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
414,MILP,0,terminal,0,0,0.3,0,0,1,36.77798956469109,59.72942918921092,0.06074371359602701,0.5401815597686248,0.49028631313217264,0,0.06074371359602701,0.0,2.4365579795837404,1.7055905857086182,,,0,0.155,14.890167062757428,0,terminal,0,0,0.0,0.8,0.6157431950033501,0.845,1.0,0.5203029997778308,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
415,MILP,0,terminal,0,0,0.3,0,1,0,35.817529226931235,65.73059034596238,0.057042169245645154,0.5402042547397029,0.47703814316696125,0,0.057042169245645154,0.0,0.8906457901000977,0.6234520530700683,,,0,0.155,14.972530191880253,0,terminal,0,0,0.0,0.8,0.5449141569916143,0.845,1.0,0.46045246265791406,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
416,MILP,0,terminal,0,0,0.3,0,0,1,36.59183378406718,58.16857375818728,0.05925987004365123,0.5402042547397029,0.48495850315984007,0,0.05925987004365123,0.0,1.814862575531006,1.2704038028717042,,,0,0.155,15.315956448539792,0,terminal,0,0,0.0,0.8,0.6290653426742622,0.845,1.0,0.5315602145597516,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
417,MILP,0,terminal,0,0,0.3,0,0,1,36.53981802544455,62.1397167644312,0.06078549852505676,0.5401134748553905,0.49052065116310745,0,0.06078549852505676,0.0,2.463902587890625,1.7247318115234376,,,0,0.155,15.09696917923141,0,terminal,0,0,0.0,0.8,0.5880267875047663,0.845,1.0,0.49688263544152755,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
