task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean,fuzzy_pred_action,task_count,avg_delay_ms,avg_queue_wait_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_rule_consistency,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
820,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.496043748214866,31.595036064423653,0.030537952355061248,0.7426553116161373,0.7679563224753755,1,0.02890659064397781,0.0016313617110834352,1.914821786880493,1.3403752508163451,,,0,0.155,9.795539396788431,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
821,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.23785124559705,30.122888883129445,0.02981624109531825,0.743063821095543,0.7595702213404159,1,0.028405389411229644,0.0014108516840886068,1.5070869827270508,1.0549608879089354,,,0,0.155,9.550699840391115,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
822,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.354086176458246,32.90751845598782,0.031179865638929535,0.7414297831779201,0.7656447744583325,1,0.028578870914094178,0.002600994724835359,1.8024336147308349,1.2617035303115842,,,0,0.155,9.925425315946324,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
823,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.215897546142855,29.16559517258608,0.029887804014593018,0.7422127596801144,0.7617010547043901,0,0.028426877934975545,0.0014609260796174754,1.6106887531280518,1.1274821271896363,,,0,0.155,10.230613018795163,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
824,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.29602125707961,30.317948421738194,0.03104329610183612,0.7431319060087773,0.7599413685698087,0,0.028439777922564028,0.0026035181792720937,1.5251322746276856,1.0675925922393799,,,0,0.155,10.134625784234624,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
825,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.12121595270008,29.97283913844851,0.03028159423930578,0.7418382926573258,0.7539111804470027,1,0.027854503489587998,0.0024270907497177794,1.2319426822662354,0.8623598775863647,,,0,0.155,10.012278576081911,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
826,FedDQL-Federated,1,edge_1,0,0,0.65,0,0,1,31.53539500409628,31.160346097749105,0.030777978717704556,0.742825523899223,0.7694718544186461,0,0.029031739513632998,0.0017462392040715575,1.9885074138641357,1.391955189704895,,,0,0.10250000000000001,9.857959495545806,1,edge_1,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
827,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.04018837009747,26.513623075958723,0.028965104923733085,0.743063821095543,0.7529373823188737,1,0.02796320014312684,0.0010019047806062438,1.1845963191986084,0.8292174234390258,,,0,0.155,9.938010921944507,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
828,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.413868470494414,31.145019065244576,0.030072558142515263,0.7420765898536458,0.7612081647124637,0,0.028374727876764066,0.001697830265751197,1.5867242908477783,1.1107070035934448,,,0,0.155,9.848441656285132,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
829,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.21010682453124,26.921579469946153,0.03749568018258772,0.7437106277712687,0.7608307707790922,1,0.03572632123275319,0.0017693589498345291,1.5683752822875976,1.0978626976013182,,,0,0.155,5.939371971983901,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
830,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.399971415860605,28.699098909991314,0.03489564188582254,0.7447999863830174,0.7384406571606827,1,0.03405338568538288,0.0008422562004396558,0.4797611045837402,0.33583277320861815,,,0,0.155,6.400711999744251,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
831,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.18177145927133,33.58324511969228,0.02992145555429889,0.744970198666103,0.7596618248890034,1,0.02868156647029816,0.0012398890840007294,1.5115407752990722,1.0580785427093504,,,0,0.155,9.213436930270861,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
832,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.155954807227374,32.92973581153267,0.02958031016007859,0.7425531842462858,0.7577523761498296,1,0.028211859511545794,0.001368450648532798,1.4187027931213378,0.9930919551849364,,,0,0.155,9.273842961199042,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
833,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.319868288636606,30.16633455100248,0.030693900348682013,0.7446297740999316,0.7615047961601075,1,0.028756204408164145,0.0019376959405178697,1.6011466026306151,1.1208026218414304,,,0,0.155,9.885463779766937,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
834,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.64965844956294,33.5344573380832,0.034949093609160896,0.7450382835793373,0.7409294397848878,1,0.03430298269924831,0.0006461109099125879,0.6007664775848389,0.4205365343093872,,,0,0.155,6.165851164787585,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
835,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.88866179120099,31.300326729051548,0.03669073484748814,0.7477276376520917,0.7474675216010906,1,0.03532406263431548,0.0013666722131726622,0.918650016784668,0.6430550117492675,,,0,0.155,6.724647868518916,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
836,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.167588629581765,24.919653945094367,0.030685378085324674,0.7441872221639088,0.756724242465575,1,0.028374805970925412,0.002310572114399262,1.3687146186828614,0.9581002330780028,,,0,0.155,8.957626210011593,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
837,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.28954604330656,34.14686244376221,0.03040677981186472,0.7439829674242059,0.76071399172086,1,0.028611853166486498,0.0017949266453782219,1.5626974487304688,1.093888214111328,,,0,0.155,8.926410898100386,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
838,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.76732489282507,31.35223964457297,0.03165314164527111,0.744255307077143,0.7726835188005108,1,0.029448403089295982,0.0022047385559751317,2.1446595191955566,1.5012616634368896,,,0,0.155,9.239878715459513,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
839,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.51209244210557,28.89864715424537,0.03161636967007494,0.7451063684925716,0.7673424550877923,1,0.02921289920896714,0.0024034704611078,1.8849753665924072,1.319482756614685,,,0,0.155,9.212418668740678,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
840,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.38826136338149,35.974445785330985,0.03016198026647314,0.7410893586117486,0.7631220357893114,0,0.028362461522618482,0.0017995187438546601,1.6797772884368896,1.1758441019058226,,,0,0.155,9.228143036261548,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
841,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.30647510732937,27.811185779891446,0.030709599659839996,0.7410212736985143,0.7680737358740689,0,0.028682929498894123,0.0020266701609458716,1.9205304622650146,1.3443713235855101,,,0,0.155,10.865545589548178,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
842,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.70853613808868,31.992105310058612,0.03354265767052794,0.7415659530043887,0.7775557301802934,1,0.029392225354307955,0.0041504323162199885,2.3815479278564453,1.6670835494995115,,,0,0.155,10.824597385958405,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
843,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.647645662781976,27.118868807503507,0.03518189752439133,0.7417702077440915,0.7470179756574289,0,0.034231638926135274,0.0009502585982560578,0.8967929553985595,0.6277550687789917,,,0,0.155,4.855570591908424,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
844,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.350136959121045,25.504638864219203,0.03352065619009105,0.7413957407213029,0.7345766726689074,1,0.033128551808473,0.000392104381618047,0.2918929958343506,0.2043250970840454,,,0,0.155,4.919783299934998,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
845,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.49596989820836,30.5032205853664,0.03945338929236824,0.7410893586117486,0.7711014181806626,1,0.0361180254358857,0.0033353638564825416,2.0677373027801513,1.4474161119461058,,,0,0.155,5.158195922168697,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
846,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.56670084336542,30.493142859054352,0.030781790143509697,0.7412255284382172,0.7677543740893805,1,0.02869057480137281,0.002091215342136889,1.9050029945373534,1.3335020961761472,,,0,0.155,9.901430621085945,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
847,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.75848554008326,35.07435242363482,0.0393106837510669,0.7408510614154286,0.7726675669228531,1,0.0362063393692199,0.003104344381847001,2.1438839340209963,1.5007187538146973,,,0,0.155,4.685355606082039,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
848,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.32542322981048,31.693597769786805,0.03052418256619625,0.7412255284382172,0.7667033080363329,1,0.02862050373116963,0.0019036788350266212,1.8538998413085936,1.2977298889160154,,,0,0.155,10.44143838306085,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
849,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.20587553679622,31.096259108519686,0.03831405799442311,0.7413616982646858,0.7654129765679962,1,0.03569221544837112,0.0026218425460519923,1.7911635303497315,1.253814471244812,,,0,0.155,4.803986415283712,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
850,FedDQL-Federated,0,terminal,0,0,0.3,0,0,1,35.98730702294716,50.90313922983543,0.06732260251096303,0.5660084368554983,0.481498748612638,0,0.06732260251096303,0.0,1.4111481952667235,0.9878037366867064,,,0,0.155,0.0,0,terminal,0,0,0.0,0.8,0.706976181969033,0.845,1.0,0.5973948737638328,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
851,FedDQL-Federated,0,terminal,0,0,0.3,0,0,1,36.473317420643376,62.36349850363187,0.06859577841754,0.565009858128062,0.4872940288311367,0,0.06859577841754,0.0,2.087392110824585,1.4611744775772093,,,0,0.155,10.402096499492949,0,terminal,0,0,0.0,0.8,0.5848504060194647,0.845,1.0,0.49419859308644765,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
852,FedDQL-Federated,0,terminal,0,0,0.3,0,0,1,36.55516151033821,67.2688302361421,0.06484196280217225,0.5554325803331055,0.48585914173423334,0,0.06484196280217225,0.0,1.9199569511413574,1.34396986579895,,,0,0.155,20.574980000918597,0,terminal,0,0,0.0,0.8,0.5434190156423726,0.845,1.0,0.45918906821780486,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
853,FedDQL-Federated,0,terminal,0,0,0.3,0,0,1,36.539001536378954,75.39733403422827,0.07375037973813635,0.5805332183454799,0.48629911899006567,0,0.07375037973813635,0.0,1.9712973403930665,1.3799081382751464,,,0,0.155,19.096079900416342,0,terminal,0,0,0.0,0.8,0.48461927738441357,0.845,1.0,0.40950328938982944,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
854,FedDQL-Federated,0,terminal,0,0,0.3,0,0,1,35.65706193911458,65.04598016390442,0.06471281518380698,0.5617190873217381,0.4775397665042808,0,0.06471281518380698,0.0,0.9491795825958252,0.6644257078170777,,,0,0.155,20.6063350821295,0,terminal,0,0,0.0,0.8,0.548182406495606,0.845,1.0,0.46321413348878704,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
855,FedDQL-Federated,0,terminal,0,0,0.3,0,0,1,36.02401808884592,78.20548758736453,0.06700624959394623,0.5656907072604049,0.48076607876001604,0,0.06700624959394623,0.0,1.3256538772583009,0.9279577140808105,,,0,0.155,19.285721569656033,0,terminal,0,0,0.0,0.8,0.46063286861555525,0.845,1.0,0.38923477398014417,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
856,FedDQL-Federated,0,terminal,0,0,0.3,0,0,1,36.069982699078814,74.59057477316081,0.06763127899505593,0.5668481507853879,0.4815515222148935,0,0.06763127899505593,0.0,1.4173062801361085,0.9921143960952759,,,0,0.155,20.67522682880549,0,terminal,0,0,0.0,0.8,0.48357292873492536,0.845,1.0,0.4086191247810119,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
857,FedDQL-Federated,0,terminal,0,0,0.3,0,0,1,36.21965409375489,77.35203266590098,0.06925538868087915,0.5690949529221194,0.48454341127906203,0,0.06925538868087915,0.0,1.7664260292053222,1.2364982204437254,,,0,0.155,21.004356970932918,0,terminal,0,0,0.0,0.8,0.46824437374768,0.845,1.0,0.3956664958167896,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
858,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.65093448704027,32.14051817358689,0.03322955952546777,0.7511999682270405,0.7758359882723275,1,0.0306423947169859,0.0025871648084818694,2.2979335498809816,1.6085534849166871,,,0,0.155,6.18828901231676,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
859,FedDQL-Federated,0,terminal,0,0,0.3,0,0,1,36.35833138009703,76.6383749759642,0.06959979206563682,0.5697758020544623,0.4849223619520537,0,0.06959979206563682,0.0,1.8106453037261963,1.2674517126083373,,,0,0.155,21.553420613480842,0,terminal,0,0,0.0,0.8,0.4744141742501711,0.845,1.0,0.40087997724139457,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
860,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,37.05853963648415,27.43552447065683,0.0334664368959136,0.7462638120175545,0.7861981227109721,1,0.030633914883218368,0.002832522012695233,2.8017436981201174,1.9612205886840821,,,0,0.155,5.935723832837188,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
861,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.142103134704584,25.339598098543007,0.03033752180986619,0.746127642191086,0.7591095450165842,1,0.028808718978176127,0.0015288028316900637,1.4846887588500977,1.0392821311950684,,,0,0.155,6.144775043085436,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
862,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.909857069536265,26.110389141277142,0.03135080177783162,0.7462638120175545,0.7567247759863093,1,0.028669025101574177,0.0026817766762574488,1.3687405586242676,0.9581183910369873,,,0,0.155,6.564115277352525,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
863,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.12899840887727,26.596176403188853,0.029743564106963813,0.7430297786389258,0.7594679236433176,1,0.028393746883402335,0.0013498172235614767,1.5021132373809813,1.051479266166687,,,0,0.155,6.7565344746503975,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
