task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,fuzzy_pred_action,task_count,avg_delay_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
910,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.761168011685406,22.267070073549533,0.041418332443810754,0.7407829765021943,0.7795871323442318,1,0.029416730494092984,0.012001601949717767,2.4803153228759767,1.7362207260131837,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
911,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.71075585824834,17.954618856098776,0.030130845735017526,0.7404425519360228,0.7532139914394936,0,0.027610294286902818,0.002520551448114707,1.198045139312744,0.8386315975189208,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
912,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.47508936000702,21.178077543458016,0.0328458700988658,0.7409191463286628,0.7732580559026175,1,0.02901408279006841,0.003831787308797384,2.172593688964844,1.5208155822753906,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
913,DT-FedDQL,1,edge,1,0,0.3,0,1,1,36.65956549168505,24.5607518164249,0.03617353621330469,0.7409872312418971,0.7790626571402519,1,0.0294107015686189,0.006762834644685792,2.4548151779174803,1.718370624542236,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
914,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.36557324465188,22.4686755791941,0.036858243336364886,0.7403744670227885,0.7731857055873778,1,0.02893209653405357,0.007926146802311317,2.169075994491577,1.5183531961441037,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
915,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.10801390762884,23.728899457651615,0.030968300897516333,0.7408170189588115,0.7590186001307266,1,0.02805031769454673,0.0029179832029696006,1.480266990661621,1.0361868934631346,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
916,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.84513842943455,23.93352084275285,0.03449102185990145,0.7408170189588115,0.789648288906575,1,0.03009229694626996,0.0043987249136314965,2.969491834640503,2.078644284248352,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
917,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.87550844453577,25.41417880244644,0.03217699224924242,0.7411914859816,0.7842948022027904,1,0.029788447327579362,0.002388544921663056,2.709203672409058,1.8964425706863404,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
918,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.50509624639976,16.469660896226983,0.02975812705693098,0.7410212736985143,0.7501033256709689,1,0.027484902152020787,0.0022732249049101927,1.046803617477417,0.7327625322341917,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
919,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.88648219017376,16.333984632344006,0.029982389290248834,0.7414638256345372,0.7548719651806058,1,0.027865506310266495,0.0021168829799823375,1.2786563301086427,0.8950594310760498,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
920,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.29469565089097,19.52392550248385,0.032040841795999545,0.746127642191086,0.7684520620956939,1,0.029431553450116773,0.002609288345882774,1.938924798965454,1.3572473592758179,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
921,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.201130232311506,22.13724341589328,0.030291462007246733,0.7463318969307888,0.7599032536131811,1,0.028890568972740498,0.001400893034506234,1.5232791137695312,1.0662953796386718,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
922,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.61189501611464,24.415470119163093,0.034045789335417236,0.7432680758352459,0.7746558574731115,1,0.029440034574867262,0.004605754760549972,2.2405552291870117,1.568388660430908,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
923,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.8450224938125,19.88099256188265,0.029089788404916,0.7431659484653944,0.7521634763642925,1,0.027926074456883707,0.001163713948032292,1.1469687747955322,0.8028781423568725,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
924,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.83127441868496,20.96537293624247,0.032744067224411234,0.7431319060087773,0.7735661078323303,1,0.0293480938733988,0.0033959733510124357,2.187571268081665,1.5312998876571655,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
925,DT-FedDQL,1,edge,1,0,0.3,0,1,1,35.86264603898048,22.108351078794147,0.029640502711538237,0.7424850993330515,0.7605473602498479,0,0.028388546422172166,0.0012519562893660722,1.554595775604248,1.0882170429229736,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
926,DT-FedDQL,1,edge,1,0,0.3,0,1,1,35.70173893341135,22.63776599043015,0.03554551857308328,0.7444255193602287,0.7498063972562694,1,0.0279473750597837,0.007598143513299582,1.0323668670654298,0.7226568069458008,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
927,DT-FedDQL,1,edge,1,0,0.3,0,1,1,36.01594916830224,19.768779115391116,0.029669906309323146,0.7444595618168459,0.7548922905552526,1,0.028291257294403346,0.0013786490149197991,1.2796445560455323,0.8957511892318726,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
928,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.13399876037045,17.308368455133653,0.030963504903833178,0.7430297786389258,0.7597923942813305,1,0.02841537825926986,0.0025481266445633163,1.5178890991210938,1.0625223693847656,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
929,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.020296447807794,18.95560031489914,0.030392266286722185,0.7451744534058059,0.7554821844240216,1,0.028431859860757285,0.0019604064259649005,1.3083253765106202,0.9158277635574341,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
930,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.79102765257872,18.06800500636337,0.028826861734055673,0.742587226702903,0.7507762445849027,1,0.0277516067552381,0.0010752549788175742,1.079521141052246,0.7556647987365722,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
931,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.34417289751591,24.182788276230458,0.03184601890684927,0.7420085049404115,0.76904618568546,1,0.028887617245588967,0.0029584016612603094,1.9678112697601318,1.3774678888320921,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
932,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.64136338283331,21.35935803479408,0.028639792521789286,0.7423489295065829,0.7495333191798615,1,0.027634986292090026,0.0010048062296992614,1.0190897274017334,0.7133628091812133,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
933,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.89449441942991,16.90419945879335,0.03178134700346523,0.7417361652874743,0.7499175111873527,1,0.02757379082821572,0.00420755617524951,1.037769260406494,0.7264384822845458,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
934,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.97907946410471,21.141339533470862,0.028626773536346076,0.7419404200271772,0.7493275618088897,1,0.027563396957776088,0.0010633765785699892,1.009085741043091,0.7063600187301636,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
935,DT-FedDQL,1,edge,1,0,0.3,0,1,1,36.983954668401225,25.57544187112589,0.03396779066881374,0.7427574389859887,0.7881067168362346,1,0.030264418312097367,0.003703372356716375,2.894540128707886,2.0261780900955197,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
936,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.65513149645558,18.476465562078243,0.032298824925857436,0.7417702077440915,0.7789999325590232,1,0.029517441601014507,0.0027813833248429252,2.4517654895782472,1.716235842704773,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
937,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.14142958581448,15.52774526237125,0.032957413902364584,0.7424510568764344,0.7632642388758539,1,0.028564848982551797,0.0043925649198127865,1.6866912460327148,1.1806838722229003,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
938,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.5826047984646,21.930217662710227,0.04151454205735278,0.7424850993330515,0.7731144582085676,1,0.029226352952753477,0.012288189104599301,2.165611925125122,1.5159283475875853,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
939,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.97195175733849,17.321919004530496,0.031554202940498294,0.7429276512690745,0.7625561044551061,0,0.02858515756012595,0.002969045380372346,1.6522615337371827,1.1565830736160279,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
940,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.63422848828322,24.875192357954976,0.0344996564161504,0.7418382926573258,0.7478635210893305,1,0.02745132619907652,0.007048330217073879,0.9379036331176758,0.656532543182373,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
941,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.870936831862586,19.48025951942785,0.034260456791356135,0.7419063775705601,0.7771191795856032,1,0.029411348794869556,0.004849107996486577,2.3603227043151858,1.65222589302063,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
942,DT-FedDQL,1,edge,1,0,0.3,0,1,1,36.11381198865477,24.71487376003129,0.030118973531109323,0.7411574435249829,0.7653580772844478,0,0.028521176318335763,0.0015977972127735594,1.7884943103790283,1.2519460172653196,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
943,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.05425467863348,20.59769995611415,0.031245500340133816,0.7412936133514515,0.7611027157123819,1,0.028256776272281084,0.002988724067852732,1.5815973281860352,1.1071181297302246,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
944,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.27121848495998,25.852627824535535,0.030539965282859356,0.74095318878528,0.7688322115067396,1,0.028723849178363983,0.0018161161044953752,1.9574077796936036,1.3701854457855225,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
945,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.34210210838527,18.19837597071,0.027834874578756393,0.7419404200271772,0.7399739473023615,1,0.026939822657340875,0.0008950519214155185,0.5543101406097413,0.38801709842681886,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
946,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.02089970813969,20.477626729610645,0.02884230732935869,0.742587226702903,0.7500498421788394,1,0.027703179928167215,0.0011391274011914763,1.044203233718872,0.7309422636032104,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
947,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.496627619985084,21.335082704279966,0.027306375769883394,0.74095318878528,0.7405127761755644,1,0.026835886822952303,0.0004704889469310923,0.5805081653594971,0.406355715751648,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
948,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.63325456493866,27.162432105910668,0.032618292575012836,0.74166808037424,0.7721103508067587,1,0.029043668106801257,0.0035746244682115774,2.116791915893555,1.4817543411254883,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
949,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.00824777954318,22.198910096340796,0.028977600222644537,0.7417702077440915,0.7526239639943938,0,0.02775904369670588,0.0012185565259386576,1.1693578243255616,0.8185504770278931,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
950,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.586132680859194,19.859157710149276,0.031116661982677336,0.7430297786389258,0.7712034593170547,1,0.029176115928318144,0.001940546054359193,2.072698574066162,1.4508890018463134,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
951,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.445329385695544,26.107904386498486,0.031080055911139822,0.742587226702903,0.7733359705252791,1,0.02925558848459653,0.001824467426543294,2.1763819217681886,1.5234673452377319,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
952,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.62774727220729,23.47798253781725,0.035136381465622715,0.7431999909220116,0.776003725621979,0,0.029520247088750232,0.005616134376872484,2.306088991165161,1.6142622938156126,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
953,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.29622707186178,20.056123971988495,0.03302827112662245,0.7431999909220116,0.7620078336379392,1,0.02858718762314759,0.0044410835034748575,1.6256044387817383,1.1379231071472167,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
954,DT-FedDQL,1,edge,1,0,0.3,0,1,1,36.68500301620226,25.334141266765744,0.03237786058009467,0.743540415488183,0.7770631785425092,1,0.029639104096993205,0.002738756483101462,2.35759991645813,1.6503199415206908,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
955,DT-FedDQL,1,edge,1,1,1.0,1,0,1,25.52135329694258,6.565940515587661,0.011190104599652017,0.7842553070771431,0.7730338324235645,1,0.010521387772785551,0.0006687168268664662,0.8298244762420655,0.5808771333694458,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
956,DT-FedDQL,1,edge,1,0,0.3,0,1,1,35.38292561597007,14.684996935426245,0.02707743849819832,0.7419063775705601,0.736858238782162,1,0.026727286074640144,0.00035015242355817893,0.40282343864440917,0.2819764070510864,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
957,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.224928090889414,19.272459710770825,0.03034451429281893,0.742110632310263,0.7586425311725609,1,0.02820850832212464,0.00213600597069429,1.4619824028015136,1.0233876819610594,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
958,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.30936295180692,17.94547902862699,0.03440766207442714,0.7431319060087773,0.77161442543492,1,0.029217981713571445,0.005189680360855694,2.0926798725128175,1.4648759107589722,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
959,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.31331401589037,18.540702544494224,0.031215252487327115,0.745412750602126,0.7630495736700943,1,0.028970111246640798,0.0022451412406863168,1.6762541580200194,1.1733779106140134,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
960,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.8475976802715,20.757949751205807,0.028937357401841175,0.7401021273698514,0.7492685198937582,1,0.027299036036979498,0.0016383213648616766,1.0062151050567627,0.7043505735397338,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
961,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.456763911993356,24.504896237155684,0.029950186669317747,0.7400680849132343,0.7634337894114123,1,0.028238564656802342,0.001711622012515404,1.6949348449707031,1.186454391479492,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
962,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.10784839421151,18.36907495681617,0.03223715004139423,0.7400680849132343,0.7533286640715625,1,0.027564889634145693,0.0046722604072485345,1.203620557785034,0.8425343904495238,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
963,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.09843791628061,21.323167511109116,0.028914928997843207,0.7400680849132343,0.755144983235931,1,0.02768597757843693,0.0012289514194062758,1.2919305515289308,0.9043513860702515,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
