task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,task_count,avg_delay_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
1011,Random,2,cloud,0,0,0.3,0,0,1,35.680732686142406,105.2777844843578,0.04019737184226892,0.46036879328001906,0.6352726773217058,0,0.039302948707340656,0.0008944231349282633,0.5149111175537109,0.3604377822875976,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3389198667212061,0.845,1.0,0.28638728737941915,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1012,Random,0,terminal,0,0,0.3,0,0,1,36.16386655038046,52.5294132809578,0.059445005354917146,0.5404992893637182,0.4852509074200564,0,0.059445005354917146,0.0,1.848982858657837,1.2942880010604858,,,0,0.155,0,terminal,0,0,0.0,0.8,0.6884498472685219,0.845,1.0,0.581740120941901,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1013,Random,0,terminal,0,0,0.3,0,0,1,35.996724618623354,44.13301353090155,0.05841967710944513,0.540453899421562,0.4816457582567802,0,0.05841967710944513,0.0,1.4283025646209717,0.9998117952346801,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8156416645652073,0.845,1.0,0.6892172065576001,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1014,Random,1,edge,0,0,0.3,0,0,1,36.24735043985836,25.15053374136393,0.029220064364726742,0.7407489340455772,0.757176308117822,1,0.027917852864311563,0.001302211500415179,1.3906941890716553,0.9734859323501587,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1015,Random,2,cloud,0,0,0.3,0,0,1,35.96194959753106,120.0,0.04423044919186346,0.46048226813540954,0.6685188077454048,0,0.04198760360942249,0.0022428455824409707,1.4847733402252197,1.0393413381576537,,,0,0.155,2,cloud,0,0,0.0,0.8,0.2996829133127588,0.845,1.0,0.2532320617492812,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1016,Random,1,edge,0,0,0.3,0,0,1,35.913506810564215,23.660493865529343,0.02884802953106749,0.7407829765021943,0.7507780106954507,1,0.027496122384174246,0.0013519071468932422,1.0796070098876953,0.7557249069213867,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1017,Random,1,edge,0,0,0.3,0,0,1,35.94262302208105,17.004898982554774,0.03028342026462235,0.7405787217624914,0.7605885827686047,1,0.02812122443425994,0.002162195830362408,1.5566000270843505,1.0896200189590453,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1018,Random,0,terminal,0,0,0.3,0,1,1,36.57167214017083,45.348659551444115,0.060399680172375805,0.540226949710781,0.4890008849057231,0,0.060399680172375805,0.0,2.286562986373901,1.6005940904617308,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8064554168063875,0.845,1.0,0.6814548272013975,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1019,Random,0,terminal,0,0,0.3,0,1,0,36.155342026897536,49.27210181590081,0.059403268698357624,0.5404312044504839,0.4851869540738867,0,0.059403268698357624,0.0,1.8415202236175536,1.2890641565322876,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7337893187911397,0.845,1.0,0.620051974378513,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1020,Random,0,terminal,0,0,0.3,0,0,1,36.104229249494715,44.93456253912824,0.05835533554374857,0.5402950346240153,0.48161454794765435,0,0.05835533554374857,0.0,1.4246606731414795,0.9972624711990355,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8034846053760015,0.845,1.0,0.6789444915427213,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1021,Random,0,terminal,0,0,0.3,0,0,1,36.25667258519899,46.848476769427386,0.05931732663538976,0.5406127642191086,0.4846530684239348,0,0.05931732663538976,0.0,1.7792217826843262,1.2454552478790282,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7739135845044071,0.845,1.0,0.653956978906224,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1022,Random,2,cloud,0,0,0.3,0,0,1,36.21419935803226,95.09555848006036,0.04495519775006913,0.4606241117046477,0.6697935198711885,0,0.04212078616471756,0.002834411585351568,1.5219594764709472,1.065371633529663,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3808190407297062,0.845,1.0,0.3217920894166017,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1023,Random,2,cloud,0,0,0.3,0,0,1,36.824824721351085,114.79438273831371,0.05014726458758884,0.46073758656003816,0.7032942308936052,0,0.04482580751469681,0.005321457072892034,2.4992483711242675,1.7494738597869872,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3207894310063697,0.845,1.0,0.27106706920038237,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1024,Random,2,cloud,0,0,0.3,0,0,1,35.723618075156814,120.0,0.04303177089032746,0.4607092178461905,0.653327110829109,0,0.040822196792490634,0.002209574097836828,1.04159836769104,0.7291188573837281,,,0,0.155,2,cloud,0,0,0.0,0.8,0.2976968172929734,0.845,1.0,0.25155381061256255,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1025,Random,0,terminal,0,0,0.3,0,0,1,35.72720137993581,37.92189953775416,0.05792763079294739,0.540453899421562,0.47988844998357394,0,0.05792763079294739,0.0,1.2232444858551026,0.8562711400985717,,,0,0.155,0,terminal,0,0,0.0,0.8,0.9421258379835812,0.845,1.0,0.796096333096126,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1026,Random,0,terminal,0,0,0.3,0,0,1,36.275953174996054,43.27960098833464,0.05973205797333535,0.5403858145083277,0.4864179389122167,0,0.05973205797333535,0.0,1.9851622867584229,1.389613600730896,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8381767009537284,0.845,1.0,0.7082593123059004,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1027,Random,0,terminal,0,0,0.3,0,1,1,36.07768033340642,42.885288023433155,0.058503859564148906,0.5402723396529372,0.4821733595915032,0,0.058503859564148906,0.0,1.489867696762085,1.0429073877334594,,,0,0.155,0,terminal,0,0,0.0,0.8,0.841260068340757,0.845,1.0,0.7108647577479396,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1028,Random,1,edge,0,0,0.3,0,0,1,36.01419150276431,20.23316082659136,0.03021500324279793,0.7409191463286628,0.7570091284150261,1,0.02793082095756232,0.00228418228523561,1.382565860748291,0.9677961025238035,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1029,Random,1,edge,0,0,0.3,0,0,1,36.07551225885272,22.96543620712603,0.03144673330145506,0.7409872312418971,0.7560970105797477,0,0.02787965846458528,0.003567074836869775,1.338218412399292,0.9367528886795043,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1030,Random,1,edge,0,0,0.3,0,0,1,36.107826150725586,23.24920328792391,0.033436837996662055,0.7422468021367316,0.756558384207333,1,0.02808885591652583,0.005347982080136229,1.3606505393981934,0.9524553775787353,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1031,Random,0,terminal,0,0,0.3,0,0,1,35.91703065657633,45.02520242733801,0.05803324954887399,0.541634037917623,0.4787904867060927,0,0.05803324954887399,0.0,1.0951245403289795,0.7665871782302857,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7977094764768573,0.845,1.0,0.6740645076229445,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1032,Random,2,cloud,0,0,0.3,0,0,1,35.68461120649652,107.62951950783997,0.041384676767462505,0.46201417868318106,0.6421861926441118,0,0.04021801472182877,0.0011666620456337374,0.7165934562683105,0.5016154193878173,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3315504089368082,0.845,1.0,0.28016009555160293,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1033,Random,0,terminal,0,0,0.3,0,0,1,36.246827180900965,39.02552517289887,0.05831835687741804,0.5409985787274363,0.48060305115291196,0,0.05831835687741804,0.0,1.306630392074585,0.9146412744522094,,,0,0.155,0,terminal,0,0,0.0,0.8,0.9287979346930721,0.845,1.0,0.784834254815646,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1034,Random,0,terminal,0,0,0.3,0,1,0,36.8082462879026,57.84900601004891,0.06079888706957099,0.541634037917623,0.48866776356572483,0,0.06079888706957099,0.0,2.247691478729248,1.5733840351104735,,,0,0.155,0,terminal,0,0,0.0,0.8,0.6362813957686441,0.845,1.0,0.5376577794245042,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1035,Random,2,cloud,0,0,0.3,0,0,1,36.43313807907863,103.02201933056573,0.05095550654063636,0.46113474855390485,0.6760125660957108,0,0.04273064996951592,0.00822485657112044,1.703382635116577,1.192367844581604,,,0,0.155,2,cloud,0,0,0.0,0.8,0.35364418515401047,0.845,1.0,0.2988293364551388,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1036,Random,2,cloud,0,0,0.3,0,0,1,36.2966425105149,102.95469043307634,0.04689688730424178,0.4626099216739811,0.6664377512774887,0,0.042289202870474926,0.00460768443376686,1.4240643787384033,0.9968450651168822,,,0,0.155,2,cloud,0,0,0.0,0.8,0.35254967362666023,0.845,1.0,0.29790447421452787,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1037,Random,0,terminal,0,0,0.3,0,0,1,36.101685379585575,42.39886256523271,0.058007175068777166,0.5409077988431239,0.47960516240601364,0,0.058007175068777166,0.0,1.1901880168914796,0.8331316118240356,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8514776858469111,0.845,1.0,0.7194986445406398,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1038,Random,1,edge,0,0,0.3,0,0,1,36.04227322995341,22.733034969048113,0.03160906261927644,0.7414297831779201,0.7513332910335577,1,0.02762477201910919,0.003984290600167252,1.1066049098968507,0.7746234369277955,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1039,Random,2,cloud,0,0,0.3,0,0,1,36.36031770822271,94.73294068580624,0.05297663092875488,0.46224112839396203,0.6709560563203983,0,0.042569532752303504,0.010407098176451376,1.555873203277588,1.0891112422943114,,,0,0.155,2,cloud,0,0,0.0,0.8,0.38381915989303333,0.845,1.0,0.32432719010961314,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1040,Random,2,cloud,0,0,0.3,0,0,1,36.30481896806276,96.93958349360005,0.050036819795735106,0.46019858099693334,0.6702058362672648,0,0.042060154720706525,0.007976665075028581,1.5339876461029052,1.0737913522720335,,,0,0.155,2,cloud,0,0,0.0,0.8,0.37450974782101887,0.845,1.0,0.3164607369087609,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1041,Random,2,cloud,0,0,0.3,0,0,1,36.42488342148627,94.96345875715153,0.05439163630161076,0.46019858099693334,0.6756456316532624,0,0.04249533835158632,0.011896297950024438,1.6926783561706542,1.1848748493194579,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3835673626277137,0.845,1.0,0.3241144214204181,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1042,Random,1,edge,0,0,0.3,0,0,1,36.99384725402801,22.540042484416944,0.03254932800870223,0.7402042547397029,0.7779659240661254,1,0.029226664359199597,0.003322663649502635,2.4014916801452637,1.6810441761016846,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1043,Random,1,edge,0,0,0.3,0,0,1,36.57840995506998,20.192278295996964,0.030443524352474542,0.7403744670227885,0.7709270441861429,1,0.02878151910730458,0.0016620052451699625,2.0592591857910154,1.4414814300537107,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1044,Random,2,cloud,0,0,0.3,0,0,1,36.11058778026263,97.93929912418069,0.044511046296827096,0.46034042456617147,0.6638556691495093,0,0.04158334693651847,0.0029276993603086308,1.3487394046783447,0.9441175832748413,,,0,0.155,2,cloud,0,0,0.0,0.8,0.36870375940179784,0.845,1.0,0.31155467669451914,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1045,Random,0,terminal,0,0,0.3,0,0,1,36.2830349136965,42.77582993840066,0.05866763681395855,0.5402042547397029,0.4828433844823662,0,0.05866763681395855,0.0,1.568052053451538,1.0976364374160765,,,0,0.155,0,terminal,0,0,0.0,0.8,0.848213464611812,0.845,1.0,0.7167403775969812,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1046,Random,0,terminal,0,0,0.3,0,0,1,36.308341120265176,47.01685928433932,0.05898255318662334,0.5401588647975467,0.48402482324100715,0,0.05898255318662334,0.0,1.7059126472473145,1.19413885307312,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7722408870547207,0.845,1.0,0.652543549561239,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1047,Random,1,edge,0,0,0.3,0,0,1,36.20686833397455,21.152858121913034,0.03031750531986987,0.7402723396529372,0.7572597513490916,1,0.027855898207438872,0.002461607112430999,1.3947512245178222,0.9763258571624754,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1048,Random,2,cloud,0,0,0.3,0,1,0,35.809057435509516,120.0,0.04163428234555319,0.4602836871384762,0.6488792694256663,0,0.04037275272451807,0.001261529621035121,0.911845121383667,0.6382915849685669,,,0,0.155,2,cloud,0,0,0.0,0.8,0.2984088119625793,0.845,1.0,0.2521554461083795,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1049,Random,0,terminal,0,0,0.3,0,0,1,36.166894136850416,36.66583773864783,0.05853725153562784,0.5401361698264686,0.4824628289155851,0,0.05853725153562784,0.0,1.5236455059051515,1.0665518541336059,,,0,0.155,0,terminal,0,0,0.0,0.8,0.9863921395890677,0.845,1.0,0.8335013579527621,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1050,Random,1,edge,0,0,0.3,0,0,1,36.19064172995584,22.45715588082089,0.03232703384552983,0.7410553161551314,0.7623659009788619,1,0.02830722985390109,0.004019803991628745,1.6430137825012208,1.1501096477508546,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1051,Random,1,edge,0,0,0.3,0,1,0,36.03419065337538,28.32167163575839,0.02933303381718552,0.7406808491323429,0.7584814033994461,1,0.027995213853711655,0.0013378199634738652,1.4541483211517334,1.0179038248062133,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1052,Random,1,edge,0,0,0.3,0,0,1,36.06894052340042,21.755672287793065,0.031034742476067613,0.7413276558080686,0.7615656577340078,0,0.02829246175507691,0.002742280720990704,1.6041057109832764,1.1228739976882933,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1053,Random,2,cloud,0,0,0.3,0,0,1,36.5565532002156,107.87614018443502,0.04589281198687944,0.4611063798400572,0.6821311332357847,0,0.04321389422367535,0.002678917763204084,1.8818745994567871,1.3173122196197509,,,0,0.155,2,cloud,0,0,0.0,0.8,0.33887524282677467,0.845,1.0,0.2863495801886246,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1054,Random,0,terminal,0,0,0.3,0,0,1,36.38579215987401,44.42947450493965,0.059750814119669246,0.5407716290166553,0.4860026570137139,0,0.059750814119669246,0.0,1.9367035675048827,1.355692497253418,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8189561673935318,0.845,1.0,0.6920179614475344,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1055,Random,2,cloud,0,0,0.3,0,0,1,35.65870783558408,88.69162586618856,0.042401652011017796,0.4609929049846667,0.6542790788710499,0,0.04096076540631066,0.0014408866047071348,1.069369354248047,0.7485585479736327,,,0,0.155,2,cloud,0,0,0.0,0.8,0.40205270212751915,0.845,1.0,0.33973453329775366,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1056,Random,1,edge,0,0,0.3,0,0,1,36.32693952929672,20.319536687032777,0.031493127146194747,0.74071489158896,0.7644610053223155,0,0.02839867666325704,0.003094450482937706,1.7448783969879151,1.2214148778915406,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1057,Random,2,cloud,0,0,0.3,0,0,1,36.4236461738119,114.72598281239807,0.05017903472632268,0.460822692701581,0.6789994806184382,0,0.042900950843822866,0.007278083882499813,1.7905174541473388,1.253362217903137,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3174838452538906,0.845,1.0,0.26827384923953757,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1058,Random,1,edge,0,0,0.3,0,0,1,35.832015555431305,20.47463737963664,0.031105179032987918,0.7403404245661714,0.7498637929068708,1,0.027372479673999004,0.003732699358988913,1.0351574611663819,0.7246102228164673,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1059,Random,0,terminal,0,0,0.3,0,0,1,36.2326808713489,44.94098341089334,0.05892001074535354,0.540703544103421,0.4831206082469864,0,0.05892001074535354,0.0,1.6004009437561035,1.1202806606292723,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8062280377817985,0.845,1.0,0.6812626919256197,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1060,Random,2,cloud,0,0,0.3,0,0,1,36.266347740034284,100.67629813292983,0.04824935977346918,0.4611063798400572,0.6832690146195954,0,0.04330492473438021,0.004944435039088976,1.9150690841674805,1.3405483589172362,,,0,0.155,2,cloud,0,0,0.0,0.8,0.36022726711851616,0.845,1.0,0.30439204071514614,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1061,Random,2,cloud,0,0,0.3,0,0,1,35.95278694397616,95.06900497746273,0.045545929258219695,0.4612765921231429,0.6647631875914585,0,0.04186190527440811,0.003684023983811582,1.3752136993408204,0.9626495895385742,,,0,0.155,2,cloud,0,0,0.0,0.8,0.37817569409187785,0.845,1.0,0.3195584615076368,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1062,Random,0,terminal,0,0,0.3,0,0,1,35.915993224151855,48.26413427919279,0.05897938578423772,0.5413843932357639,0.4824816005418584,0,0.05897938578423772,0.0,1.5258359432220459,1.068085160255432,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7441549249881737,0.845,1.0,0.6288109116150068,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1063,Random,2,cloud,0,0,0.3,0,0,1,35.67948439827474,120.0,0.043720643890844776,0.4619290725416382,0.646877148527258,0,0.04057456784134104,0.0031460760495037364,0.8534388828277588,0.5974072179794311,,,0,0.155,2,cloud,0,0,0.0,0.8,0.2973290366522895,0.845,1.0,0.25124303597118464,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1064,Random,2,cloud,0,0,0.3,0,0,1,36.2002607666857,120.0,0.04586156545519114,0.46124822340929533,0.6725719461290682,0,0.042480364840370426,0.003381200614820715,1.603012237548828,1.1221085662841797,,,0,0.155,2,cloud,0,0,0.0,0.8,0.30166883972238084,0.845,1.0,0.2549101695654118,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1065,Random,1,edge,0,0,0.3,0,0,1,35.967850516166614,17.72287521865499,0.029778578259437482,0.7411914859816,0.7538896350359711,1,0.027761436183124745,0.002017142076312736,1.2308951377868653,0.8616265964508056,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
1066,Random,2,cloud,0,0,0.3,0,0,1,35.83265184125405,120.0,0.04889504282982953,0.4613900669785334,0.6504850216865622,0,0.04074461647020232,0.008150426359627214,0.9586884212493897,0.6710818948745727,,,0,0.155,2,cloud,0,0,0.0,0.8,0.2986054320104504,0.845,1.0,0.2523215900488306,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
