algorithm,fpr,tpr,recall,precision,threshold_score
Random Offloading,0.3563218390804598,1.0,1.0,0.5835280373831776,0.6361327346139276
Random Offloading,0.3568215892053973,1.0,1.0,0.5831873905429071,0.634985188166672
Random Offloading,0.35732133933033483,1.0,1.0,0.5828471411901983,0.6349830682606213
Random Offloading,0.35782108945527236,1.0,1.0,0.5825072886297377,0.6316482191256954
Random Offloading,0.3583208395802099,1.0,1.0,0.5821678321678322,0.6308573085079461
Random Offloading,0.3588205897051474,1.0,1.0,0.5818287711124054,0.6302823466442007
Random Offloading,0.35932033983008493,1.0,1.0,0.5814901047729919,0.6295962951104831
Random Offloading,0.3598200899550225,1.0,1.0,0.581151832460733,0.6289745067788148
Random Offloading,0.36031984007996004,1.0,1.0,0.5808139534883721,0.6288983666548813
Random Offloading,0.36081959020489757,1.0,1.0,0.5804764671702498,0.6243144344068197
Random Offloading,0.3613193403298351,1.0,1.0,0.5801393728222997,0.6242145528742719
Random Offloading,0.3618190904547726,1.0,1.0,0.579802669762043,0.6237564615088854
Random Offloading,0.36231884057971014,1.0,1.0,0.5794663573085846,0.6236422293202233
Random Offloading,0.36281859070464767,1.0,1.0,0.5791304347826087,0.6228558335597885
Random Offloading,0.3633183408295852,1.0,1.0,0.5787949015063731,0.622577029515191
Random Offloading,0.3638180909545227,1.0,1.0,0.5784597568037059,0.6225393821953779
Random Offloading,0.36431784107946025,1.0,1.0,0.578125,0.6224228692065357
Random Offloading,0.36481759120439783,1.0,1.0,0.5777906304222094,0.6176188947823391
Random Offloading,0.36531734132933535,1.0,1.0,0.577456647398844,0.6169494536138266
Random Offloading,0.3658170914542729,1.0,1.0,0.5771230502599654,0.6164169520310836
Random Offloading,0.3663168415792104,1.0,1.0,0.5767898383371824,0.6143452976403242
Random Offloading,0.36681659170414793,1.0,1.0,0.5764570109636469,0.6134064401270573
Random Offloading,0.36731634182908546,1.0,1.0,0.5761245674740484,0.6119122111245104
Random Offloading,0.367816091954023,1.0,1.0,0.575792507204611,0.6108106900006816
Random Offloading,0.3683158420789605,1.0,1.0,0.5754608294930875,0.6103599097474333
Random Offloading,0.36881559220389803,1.0,1.0,0.5751295336787565,0.6102831960788221
Random Offloading,0.36931534232883556,1.0,1.0,0.5747986191024166,0.6090683031178762
Random Offloading,0.3698150924537731,1.0,1.0,0.574468085106383,0.6088916858309743
Random Offloading,0.37031484257871067,1.0,1.0,0.5741379310344827,0.6088816452567589
Random Offloading,0.3708145927036482,1.0,1.0,0.5738081562320505,0.6051996691137737
Random Offloading,0.3713143428285857,1.0,1.0,0.5734787600459242,0.6049543717261807
Random Offloading,0.37181409295352325,1.0,1.0,0.5731497418244407,0.6042641922487102
Random Offloading,0.37231384307846077,1.0,1.0,0.5728211009174312,0.6031233941478515
Random Offloading,0.3728135932033983,1.0,1.0,0.5724928366762178,0.6025747827118809
Random Offloading,0.3733133433283358,1.0,1.0,0.5721649484536082,0.6018908107401757
Random Offloading,0.37381309345327335,1.0,1.0,0.5718374356038924,0.6012463339738603
Random Offloading,0.3743128435782109,1.0,1.0,0.5715102974828375,0.5999162124267652
Random Offloading,0.3748125937031484,1.0,1.0,0.5711835334476844,0.5995073013966209
Random Offloading,0.375312343828086,1.0,1.0,0.5708571428571428,0.5989555599561396
Random Offloading,0.3758120939530235,1.0,1.0,0.5705311250713878,0.5983182989689261
Random Offloading,0.37631184407796103,1.0,1.0,0.5702054794520548,0.5978433786680132
Random Offloading,0.37681159420289856,1.0,1.0,0.5698802053622362,0.5976288658387434
Random Offloading,0.3773113443278361,1.0,1.0,0.5695553021664767,0.5971559169437127
Random Offloading,0.3778110944527736,1.0,1.0,0.5692307692307692,0.5955471728001323
Random Offloading,0.37831084457771114,1.0,1.0,0.5689066059225513,0.595473923484777
Random Offloading,0.37881059470264866,1.0,1.0,0.5685828116107,0.5946745436218595
Random Offloading,0.3793103448275862,1.0,1.0,0.568259385665529,0.5936905217142285
Random Offloading,0.3798100949525237,1.0,1.0,0.5679363274587834,0.5930865996867948
Random Offloading,0.3803098450774613,1.0,1.0,0.5676136363636364,0.5927874681952395
Random Offloading,0.3808095952023988,1.0,1.0,0.5672913117546848,0.5916090362245527
Random Offloading,0.38130934532733635,1.0,1.0,0.5669693530079455,0.5891620063997963
Random Offloading,0.3818090954522739,1.0,1.0,0.5666477595008508,0.5886097459175603
Random Offloading,0.3823088455772114,1.0,1.0,0.5663265306122449,0.5884945693413618
Random Offloading,0.3828085957021489,1.0,1.0,0.5660056657223796,0.5881441900065616
Random Offloading,0.38330834582708645,1.0,1.0,0.5656851642129105,0.5871056647443663
Random Offloading,0.383808095952024,1.0,1.0,0.565365025466893,0.5869987044388976
Random Offloading,0.3843078460769615,1.0,1.0,0.5650452488687783,0.5868077490900889
Random Offloading,0.384807596201899,1.0,1.0,0.5647258338044092,0.58631163381833
Random Offloading,0.3853073463268366,1.0,1.0,0.5644067796610169,0.5861063128244299
Random Offloading,0.38580709645177413,1.0,1.0,0.5640880858272163,0.5860086770345156
Random Offloading,0.38630684657671166,1.0,1.0,0.5637697516930023,0.5858222136712931
Random Offloading,0.3868065967016492,1.0,1.0,0.5634517766497462,0.5847465173168938
Random Offloading,0.3873063468265867,1.0,1.0,0.5631341600901917,0.5846666628673938
Random Offloading,0.38780609695152424,1.0,1.0,0.5628169014084508,0.5841537687223731
Random Offloading,0.38830584707646176,1.0,1.0,0.5625,0.5829411229918442
Random Offloading,0.3888055972013993,1.0,1.0,0.562183455261677,0.5828387923516875
Random Offloading,0.3893053473263368,1.0,1.0,0.5618672665916761,0.582150029250354
Random Offloading,0.38980509745127434,1.0,1.0,0.5615514333895447,0.5820339811284321
Random Offloading,0.39030484757621187,1.0,1.0,0.5612359550561797,0.582030607359061
Random Offloading,0.39080459770114945,1.0,1.0,0.5609208309938237,0.5817287334519987
Random Offloading,0.391304347826087,1.0,1.0,0.5606060606060606,0.5816789726221764
Random Offloading,0.3918040979510245,1.0,1.0,0.5602916432978127,0.5815137440734549
Random Offloading,0.392303848075962,1.0,1.0,0.5599775784753364,0.5812565484335623
Random Offloading,0.39280359820089955,1.0,1.0,0.5596638655462185,0.5810822896826883
Random Offloading,0.3933033483258371,1.0,1.0,0.5593505039193729,0.5804761271228596
Random Offloading,0.3938030984507746,1.0,1.0,0.5590374930050364,0.5802718249164611
Random Offloading,0.39430284857571213,1.0,1.0,0.5587248322147651,0.5801513741598741
Random Offloading,0.39480259870064965,1.0,1.0,0.558412520961431,0.5785766112154859
Random Offloading,0.3953023488255872,1.0,1.0,0.5581005586592179,0.5781595634022707
Random Offloading,0.39580209895052476,1.0,1.0,0.5577889447236181,0.5778571167064425
Random Offloading,0.3963018490754623,1.0,1.0,0.5574776785714286,0.5773319160469971
Random Offloading,0.3968015992003998,1.0,1.0,0.5571667596207474,0.5772030039657766
Random Offloading,0.39730134932533734,1.0,1.0,0.5568561872909699,0.577112123169236
Random Offloading,0.39780109945027486,1.0,1.0,0.5565459610027855,0.5761732734431633
Random Offloading,0.3983008495752124,1.0,1.0,0.5562360801781737,0.5760894265350703
Random Offloading,0.3988005997001499,1.0,1.0,0.5559265442404007,0.5752773293277429
Random Offloading,0.39930034982508744,1.0,1.0,0.5556173526140156,0.5751009867410832
Random Offloading,0.39980009995002497,1.0,1.0,0.5553085047248472,0.5747446223101558
Random Offloading,0.4002998500749625,1.0,1.0,0.555,0.5747197866703936
Random Offloading,0.4007996001999001,1.0,1.0,0.5546918378678511,0.5744095251303858
Random Offloading,0.4012993503248376,1.0,1.0,0.5543840177580466,0.5737501138929927
Random Offloading,0.4017991004497751,1.0,1.0,0.5540765391014975,0.5735405820010906
Random Offloading,0.40229885057471265,1.0,1.0,0.5537694013303769,0.5734584462846436
Random Offloading,0.4027986006996502,1.0,1.0,0.5534626038781163,0.5733863651007235
Random Offloading,0.4032983508245877,1.0,1.0,0.553156146179402,0.5730937242370329
Random Offloading,0.40379810094952523,1.0,1.0,0.5528500276701716,0.5722001721393728
Random Offloading,0.40429785107446276,1.0,1.0,0.5525442477876106,0.5721257528822098
Random Offloading,0.4047976011994003,1.0,1.0,0.5522388059701493,0.5721251745480029
Random Offloading,0.4052973513243378,1.0,1.0,0.5519337016574586,0.5714315277884052
Random Offloading,0.4057971014492754,1.0,1.0,0.5516289342904472,0.5714130795070286
Random Offloading,0.4062968515742129,1.0,1.0,0.5513245033112583,0.5713731262905968
Random Offloading,0.40679660169915044,1.0,1.0,0.5510204081632653,0.5709037256728815
Random Offloading,0.40729635182408797,1.0,1.0,0.5507166482910695,0.5706605284100172
Random Offloading,0.4077961019490255,1.0,1.0,0.5504132231404959,0.5703542180281954
Random Offloading,0.408295852073963,1.0,1.0,0.5501101321585903,0.570108128840274
Random Offloading,0.40879560219890054,1.0,1.0,0.5498073747936159,0.5697262568931148
Random Offloading,0.40929535232383807,1.0,1.0,0.5495049504950495,0.568776356454761
Random Offloading,0.4097951024487756,1.0,1.0,0.5492028587135789,0.5687023568061632
Random Offloading,0.4102948525737131,1.0,1.0,0.548901098901099,0.5683660342299649
Random Offloading,0.4107946026986507,1.0,1.0,0.5485996705107083,0.5681139618986217
Random Offloading,0.4112943528235882,1.0,1.0,0.5482985729967069,0.5676571249757333
Random Offloading,0.41179410294852575,1.0,1.0,0.5479978058145913,0.5675210039205826
Random Offloading,0.4122938530734633,1.0,1.0,0.5476973684210527,0.5673981875216085
Random Offloading,0.4127936031984008,1.0,1.0,0.5473972602739726,0.5670393816889113
Random Offloading,0.41329335332333833,1.0,1.0,0.5470974808324206,0.5655187472216655
Random Offloading,0.41379310344827586,1.0,1.0,0.5467980295566502,0.5651299440530652
Random Offloading,0.4142928535732134,1.0,1.0,0.5464989059080962,0.5644516910855695
Random Offloading,0.4147926036981509,1.0,1.0,0.5462001093493712,0.5644489877700051
Random Offloading,0.41529235382308843,1.0,1.0,0.5459016393442623,0.5644274008887127
Random Offloading,0.41579210394802596,1.0,1.0,0.545603495357728,0.5637428108330863
Random Offloading,0.41629185407296354,1.0,1.0,0.5453056768558951,0.5634935694932208
Random Offloading,0.41679160419790107,1.0,1.0,0.5450081833060556,0.5632836543783281
Random Offloading,0.4172913543228386,1.0,1.0,0.544711014176663,0.5631710450690837
Random Offloading,0.4177911044477761,1.0,1.0,0.5444141689373297,0.5630730625329328
Random Offloading,0.41829085457271364,1.0,1.0,0.5441176470588235,0.5625169685603645
Random Offloading,0.41879060469765117,1.0,1.0,0.5438214480130648,0.5619292948715703
Random Offloading,0.4192903548225887,1.0,1.0,0.543525571273123,0.5617975955986243
Random Offloading,0.4197901049475262,1.0,1.0,0.5432300163132137,0.5616528042834125
Random Offloading,0.42028985507246375,1.0,1.0,0.5429347826086957,0.5613851773162617
Random Offloading,0.4207896051974013,1.0,1.0,0.5426398696360674,0.5611190288815324
Random Offloading,0.42128935532233885,1.0,1.0,0.5423452768729642,0.5609667321407517
Random Offloading,0.4217891054472764,1.0,1.0,0.5420510037981552,0.5604551350914516
Random Offloading,0.4222888555722139,1.0,1.0,0.5417570498915402,0.5603993295363915
Random Offloading,0.42278860569715143,1.0,1.0,0.5414634146341464,0.5603797922534669
Random Offloading,0.42328835582208896,1.0,1.0,0.5411700975081257,0.5593547506212309
Random Offloading,0.4237881059470265,1.0,1.0,0.5408770979967515,0.5591823920017546
Random Offloading,0.424287856071964,1.0,1.0,0.5405844155844156,0.558996266901822
Random Offloading,0.42478760619690153,1.0,1.0,0.5402920497566251,0.5588496941164696
Random Offloading,0.42528735632183906,1.0,1.0,0.54,0.5578728760356507
Random Offloading,0.4257871064467766,1.0,1.0,0.539708265802269,0.5575383667628122
Random Offloading,0.42628685657171417,1.0,1.0,0.5394168466522679,0.557434911230281
Random Offloading,0.4267866066966517,1.0,1.0,0.5391257420399352,0.5572860358222941
Random Offloading,0.4272863568215892,1.0,1.0,0.5388349514563107,0.557213484051822
Random Offloading,0.42778610694652675,1.0,1.0,0.538544474393531,0.5571960286609025
Random Offloading,0.42828585707146427,1.0,1.0,0.5382543103448276,0.5564924589573564
Random Offloading,0.4287856071964018,1.0,1.0,0.5379644588045234,0.5557131313199329
Random Offloading,0.4292853573213393,1.0,1.0,0.5376749192680301,0.5556818880687376
Random Offloading,0.42978510744627685,1.0,1.0,0.5373856912318451,0.5554777552738432
Random Offloading,0.4302848575712144,1.0,1.0,0.5370967741935484,0.5552862997852457
Random Offloading,0.4307846076961519,1.0,1.0,0.5368081676518001,0.555242291844808
Random Offloading,0.4312843578210895,1.0,1.0,0.5365198711063373,0.5549345617504845
Random Offloading,0.431784107946027,1.0,1.0,0.5362318840579711,0.5536714948765991
Random Offloading,0.43228385807096453,1.0,1.0,0.5359442060085837,0.5535932608983117
Random Offloading,0.43278360819590206,1.0,1.0,0.535656836461126,0.5534606337720568
Random Offloading,0.4332833583208396,1.0,1.0,0.5353697749196141,0.5533365991146073
Random Offloading,0.4337831084457771,1.0,1.0,0.535083020889127,0.5531840920810384
Random Offloading,0.43428285857071464,1.0,1.0,0.534796573875803,0.5529528394551161
Random Offloading,0.43478260869565216,1.0,1.0,0.5345104333868379,0.5528302853172918
Random Offloading,0.4352823588205897,1.0,1.0,0.5342245989304812,0.5527143488356041
Random Offloading,0.4357821089455272,1.0,1.0,0.5339390700160342,0.5527083519392161
Random Offloading,0.4362818590704648,1.0,1.0,0.5336538461538461,0.5526858063397012
Random Offloading,0.4367816091954023,1.0,1.0,0.5333689268553123,0.552437818577269
Random Offloading,0.43728135932033985,1.0,1.0,0.5330843116328708,0.5524141970504598
Random Offloading,0.43778110944527737,1.0,1.0,0.5328,0.5519524048173412
Random Offloading,0.4382808595702149,1.0,1.0,0.5325159914712153,0.5519157865402391
Random Offloading,0.4387806096951524,1.0,1.0,0.5322322855620671,0.5518695867838747
Random Offloading,0.43928035982008995,1.0,1.0,0.5319488817891374,0.5517341313823311
Random Offloading,0.4397801099450275,1.0,1.0,0.5316657796700373,0.5512546736304568
Random Offloading,0.440279860069965,1.0,1.0,0.5313829787234042,0.5508874164068647
Random Offloading,0.4407796101949025,1.0,1.0,0.5311004784688995,0.550883958925135
Random Offloading,0.44127936031984005,1.0,1.0,0.5308182784272051,0.5505132421582232
Random Offloading,0.44177911044477763,1.0,1.0,0.5305363781200212,0.5501210148320914
Random Offloading,0.44227886056971516,1.0,1.0,0.5302547770700637,0.5500630038684019
Random Offloading,0.4427786106946527,1.0,1.0,0.529973474801061,0.5498861767816445
Random Offloading,0.4432783608195902,1.0,1.0,0.5296924708377518,0.5493726623260956
Random Offloading,0.44377811094452774,1.0,1.0,0.5294117647058824,0.5489832826689185
Random Offloading,0.44427786106946526,1.0,1.0,0.5291313559322034,0.548754407726803
Random Offloading,0.4447776111944028,1.0,1.0,0.5288512440444679,0.5485424499560886
Random Offloading,0.4452773613193403,1.0,1.0,0.5285714285714286,0.5485125703147958
Random Offloading,0.44577711144427784,1.0,1.0,0.5282919090428345,0.5484713848702854
Random Offloading,0.44627686156921537,1.0,1.0,0.5280126849894292,0.5483220629448576
Random Offloading,0.44677661169415295,1.0,1.0,0.5277337559429477,0.547968724991903
Random Offloading,0.4472763618190905,1.0,1.0,0.5274551214361141,0.547701097777512
Random Offloading,0.447776111944028,1.0,1.0,0.5271767810026385,0.5476874591194069
Random Offloading,0.4482758620689655,1.0,1.0,0.5268987341772152,0.5475809636181697
Random Offloading,0.44877561219390305,1.0,1.0,0.5266209804955192,0.5474522183875421
Random Offloading,0.4492753623188406,1.0,1.0,0.5263435194942044,0.547124870368864
Random Offloading,0.4497751124437781,1.0,1.0,0.5260663507109005,0.5470275515146584
Random Offloading,0.45027486256871563,1.0,1.0,0.5257894736842105,0.5466719681266783
Random Offloading,0.45077461269365315,1.0,1.0,0.5255128879537085,0.5465818353530515
Random Offloading,0.4512743628185907,1.0,1.0,0.5252365930599369,0.5462206547038367
Random Offloading,0.45177411294352826,1.0,1.0,0.5249605885444035,0.546177762197912
Random Offloading,0.4522738630684658,1.0,1.0,0.5246848739495799,0.5457795090952304
Random Offloading,0.4527736131934033,1.0,1.0,0.5244094488188976,0.5450500831191333
Random Offloading,0.45327336331834084,1.0,1.0,0.5241343126967472,0.5449858821735161
Random Offloading,0.45377311344327836,1.0,1.0,0.523859465128474,0.5449222494377317
Random Offloading,0.4542728635682159,1.0,1.0,0.5235849056603774,0.5448139917978431
Random Offloading,0.4547726136931534,1.0,1.0,0.5233106338397067,0.544806136573601
Random Offloading,0.45527236381809094,1.0,1.0,0.5230366492146596,0.5447151669167924
Random Offloading,0.45577211394302847,1.0,1.0,0.5227629513343799,0.5446405396647699
Random Offloading,0.456271864067966,1.0,1.0,0.522489539748954,0.5444500479382353
Random Offloading,0.4567716141929036,1.0,1.0,0.5222164140094093,0.5443660479724363
Random Offloading,0.4572713643178411,1.0,1.0,0.5219435736677116,0.5442984857273874
Random Offloading,0.4577711144427786,1.0,1.0,0.5216710182767624,0.5441168222275732
Random Offloading,0.45827086456771615,1.0,1.0,0.5213987473903967,0.5440189468844798
Random Offloading,0.4587706146926537,1.0,1.0,0.5211267605633803,0.5439255919379256
Random Offloading,0.4592703648175912,1.0,1.0,0.5208550573514077,0.5434738744665782
Random Offloading,0.45977011494252873,1.0,1.0,0.5205836373110996,0.5431019360655231
Random Offloading,0.46026986506746626,1.0,1.0,0.5203125,0.5430842628255105
Random Offloading,0.4607696151924038,1.0,1.0,0.5200416449765747,0.5430043543951288
Random Offloading,0.4612693653173413,1.0,1.0,0.5197710718002081,0.5428610723359729
Random Offloading,0.4617691154422789,1.0,1.0,0.5195007800312013,0.5426254632539884
Random Offloading,0.4622688655672164,1.0,1.0,0.5192307692307693,0.5425971179968831
Random Offloading,0.46276861569215394,1.0,1.0,0.518961038961039,0.5424775003945478
Random Offloading,0.46326836581709147,1.0,1.0,0.5186915887850467,0.5422364446046001
Random Offloading,0.463768115942029,1.0,1.0,0.5184224182667359,0.5420996679794955
Random Offloading,0.4642678660669665,1.0,1.0,0.5181535269709544,0.5420588150561337
Random Offloading,0.46476761619190404,1.0,1.0,0.5178849144634525,0.5417868975839197
Random Offloading,0.46526736631684157,1.0,1.0,0.5176165803108809,0.5417113501421846
Random Offloading,0.4657671164417791,1.0,1.0,0.5173485240807871,0.5412883927697378
Random Offloading,0.4662668665667166,1.0,1.0,0.5170807453416149,0.5411287523266711
Random Offloading,0.46676661669165415,1.0,1.0,0.5168132436627004,0.5410952550850643
Random Offloading,0.4672663668165917,1.0,1.0,0.516546018614271,0.540829346991633
Random Offloading,0.46776611694152925,1.0,1.0,0.5162790697674419,0.5408105225108512
Random Offloading,0.4682658670664668,1.0,1.0,0.5160123966942148,0.5404951170194783
Random Offloading,0.4687656171914043,1.0,1.0,0.5157459989674755,0.5404939525874101
Random Offloading,0.46926536731634183,1.0,1.0,0.5154798761609907,0.5404279437044601
Random Offloading,0.46976511744127936,1.0,1.0,0.515214027849407,0.5403705944912159
Random Offloading,0.4702648675662169,1.0,1.0,0.5149484536082474,0.5402650602134978
Random Offloading,0.4707646176911544,1.0,1.0,0.5146831530139103,0.5402455886442693
Random Offloading,0.47126436781609193,1.0,1.0,0.5144181256436663,0.5401821604194149
Random Offloading,0.47176411794102946,1.0,1.0,0.5141533710756562,0.5401563732332016
Random Offloading,0.47226386806596704,1.0,1.0,0.5138888888888888,0.5398389865576596
Random Offloading,0.47276361819090457,1.0,1.0,0.513624678663239,0.53977737721538
Random Offloading,0.4732633683158421,1.0,1.0,0.513360739979445,0.5396149464594605
Random Offloading,0.4737631184407796,1.0,1.0,0.5130970724191063,0.5394278800647652
Random Offloading,0.47426286856571714,1.0,1.0,0.5128336755646817,0.5392911619069045
Random Offloading,0.47476261869065467,1.0,1.0,0.512570548999487,0.5384084189459264
Random Offloading,0.4752623688155922,1.0,1.0,0.5123076923076924,0.5383663333889444
Random Offloading,0.4757621189405297,1.0,1.0,0.5120451050743209,0.5383592339031902
Random Offloading,0.47626186906546725,1.0,1.0,0.5117827868852459,0.5380544145630388
Random Offloading,0.4767616191904048,1.0,1.0,0.511520737327189,0.5379148270582993
Random Offloading,0.47726136931534235,1.0,1.0,0.5112589559877175,0.5379106358646647
Random Offloading,0.4777611194402799,1.0,1.0,0.5109974424552429,0.5376553804631555
Random Offloading,0.4782608695652174,1.0,1.0,0.5107361963190185,0.5374598181163665
Random Offloading,0.47876061969015493,1.0,1.0,0.5104752171691365,0.5373847566820416
Random Offloading,0.47926036981509246,1.0,1.0,0.5102145045965271,0.537333409075186
Random Offloading,0.47976011994003,1.0,1.0,0.5099540581929556,0.5372696028364623
Random Offloading,0.4802598700649675,1.0,1.0,0.5096938775510204,0.5370699897523097
Random Offloading,0.48075962018990503,1.0,1.0,0.5094339622641509,0.5370658027042585
Random Offloading,0.48125937031484256,1.0,1.0,0.5091743119266054,0.5370109080919536
Random Offloading,0.4817591204397801,1.0,1.0,0.5089149261334692,0.5368371256029331
Random Offloading,0.48225887056471767,1.0,1.0,0.5086558044806517,0.5366999339787152
Random Offloading,0.4827586206896552,1.0,1.0,0.5083969465648855,0.5366195820618519
Random Offloading,0.4832583708145927,1.0,1.0,0.5081383519837233,0.5366048635285862
Random Offloading,0.48375812093953025,1.0,1.0,0.5078800203355364,0.5365709678307272
Random Offloading,0.48425787106446777,1.0,1.0,0.5076219512195121,0.5365390562992501
Random Offloading,0.4847576211894053,1.0,1.0,0.5073641442356526,0.5365388339003582
Random Offloading,0.4852573713143428,1.0,1.0,0.5071065989847716,0.5364898040348608
Random Offloading,0.48575712143928035,1.0,1.0,0.5068493150684932,0.5363222282616771
Random Offloading,0.4862568715642179,1.0,1.0,0.5065922920892495,0.5359011696450816
Random Offloading,0.4867566216891554,1.0,1.0,0.5063355296502787,0.5358489297984973
Random Offloading,0.487256371814093,1.0,1.0,0.506079027355623,0.5356908017335645
Random Offloading,0.4877561219390305,1.0,1.0,0.5058227848101265,0.5355654029314023
Random Offloading,0.48825587206396803,1.0,1.0,0.5055668016194332,0.5354123535830534
Random Offloading,0.48875562218890556,1.0,1.0,0.5053110773899848,0.5353232593688638
Random Offloading,0.4892553723138431,1.0,1.0,0.5050556117290192,0.5350170285389224
Random Offloading,0.4897551224387806,1.0,1.0,0.504800404244568,0.5349823947979069
Random Offloading,0.49025487256371814,1.0,1.0,0.5045454545454545,0.5349181748477794
Random Offloading,0.49075462268865566,1.0,1.0,0.5042907622412923,0.534799988316295
Random Offloading,0.4912543728135932,1.0,1.0,0.5040363269424823,0.5347826467297886
Random Offloading,0.4917541229385307,1.0,1.0,0.5037821482602118,0.5347731857866445
Random Offloading,0.49225387306346824,1.0,1.0,0.5035282258064516,0.5347524080916176
Random Offloading,0.4927536231884058,1.0,1.0,0.5032745591939547,0.5347307939707578
Random Offloading,0.49325337331334335,1.0,1.0,0.5030211480362538,0.534546244642506
Random Offloading,0.49375312343828087,1.0,1.0,0.5027679919476598,0.5340860177727621
Random Offloading,0.4942528735632184,1.0,1.0,0.5025150905432596,0.5338911863388082
Random Offloading,0.4947526236881559,1.0,1.0,0.502262443438914,0.5337932044634163
Random Offloading,0.49525237381309345,1.0,1.0,0.5020100502512563,0.5336939875179619
Random Offloading,0.495752123938031,1.0,1.0,0.5017579105976896,0.5336401143319568
Random Offloading,0.4962518740629685,1.0,1.0,0.5015060240963856,0.5335024978560133
Random Offloading,0.496751624187906,1.0,1.0,0.5012543903662819,0.5334281184962567
Random Offloading,0.49725137431284355,1.0,1.0,0.5010030090270813,0.5333299276198707
Random Offloading,0.49775112443778113,1.0,1.0,0.5007518796992482,0.5332672678942773
Random Offloading,0.49825087456271866,1.0,1.0,0.500501002004008,0.5330401501841658
Random Offloading,0.4987506246876562,1.0,1.0,0.5002503755633451,0.5325346207279472
Random Offloading,0.4992503748125937,1.0,1.0,0.5,0.5325197105307338
Random Offloading,0.49975012493753124,1.0,1.0,0.49974987493746875,0.5324172851968394
Random Offloading,0.5002498750624688,1.0,1.0,0.4995,0.5323538486703324
Random Offloading,0.5007496251874063,1.0,1.0,0.4992503748125937,0.532279999465017
Random Offloading,0.5012493753123438,1.0,1.0,0.499000999000999,0.5319928667328926
Random Offloading,0.5017491254372813,1.0,1.0,0.4987518721917124,0.5318618160151033
Random Offloading,0.5022488755622189,1.0,1.0,0.49850299401197606,0.5318042588456564
Random Offloading,0.5027486256871564,1.0,1.0,0.4982543640897756,0.5317780626861242
Random Offloading,0.5032483758120939,1.0,1.0,0.4980059820538385,0.5315799425444496
Random Offloading,0.5037481259370314,1.0,1.0,0.4977578475336323,0.5314755075923638
Random Offloading,0.504247876061969,1.0,1.0,0.49750996015936255,0.5310756592392121
Random Offloading,0.5047476261869065,1.0,1.0,0.49726231956197114,0.5310637266454741
Random Offloading,0.5052473763118441,1.0,1.0,0.49701492537313435,0.531063438289752
Random Offloading,0.5057471264367817,1.0,1.0,0.49676777722526105,0.5309524643165219
Random Offloading,0.5062468765617192,1.0,1.0,0.49652087475149104,0.5308881172522459
Random Offloading,0.5067466266866567,1.0,1.0,0.496274217585693,0.5308518738456133
Random Offloading,0.5072463768115942,1.0,1.0,0.49602780536246277,0.5301827949258113
Random Offloading,0.5077461269365318,1.0,1.0,0.4957816377171216,0.5301261877441691
Random Offloading,0.5082458770614693,1.0,1.0,0.4955357142857143,0.5300519004993269
Random Offloading,0.5087456271864068,1.0,1.0,0.49529003470500743,0.5300433319975579
Random Offloading,0.5092453773113443,1.0,1.0,0.4950445986124876,0.5289637433779951
Random Offloading,0.5097451274362819,1.0,1.0,0.4947994056463596,0.5289382987631629
Random Offloading,0.5102448775612194,1.0,1.0,0.49455445544554455,0.5288868783601378
Random Offloading,0.5107446276861569,1.0,1.0,0.4943097476496784,0.5288003963520597
Random Offloading,0.5112443778110944,1.0,1.0,0.4940652818991098,0.5287474002459152
Random Offloading,0.511744127936032,1.0,1.0,0.49382105783489866,0.5285808145537199
Random Offloading,0.5122438780609695,1.0,1.0,0.4935770750988142,0.5285519010119202
Random Offloading,0.512743628185907,1.0,1.0,0.49333333333333335,0.5283617236359001
Random Offloading,0.5132433783108445,1.0,1.0,0.4930898321816387,0.5282382133108984
Random Offloading,0.5137431284357821,1.0,1.0,0.49284657128761716,0.5282259465018063
Random Offloading,0.5142428785607196,1.0,1.0,0.492603550295858,0.5279096407453391
Random Offloading,0.5147426286856571,1.0,1.0,0.4923607688516511,0.5277015941340204
Random Offloading,0.5152423788105946,1.0,1.0,0.4921182266009852,0.5276245502058631
Random Offloading,0.5157421289355323,1.0,1.0,0.4918759231905465,0.5274672789161777
Random Offloading,0.5162418790604698,1.0,1.0,0.49163385826771655,0.5274260168185722
Random Offloading,0.5167416291854073,1.0,1.0,0.4913920314805706,0.5273244150881794
Random Offloading,0.5172413793103449,1.0,1.0,0.4911504424778761,0.5271666223104
Random Offloading,0.5177411294352824,1.0,1.0,0.4909090909090909,0.5270623767504259
Random Offloading,0.5182408795602199,1.0,1.0,0.4906679764243615,0.5269230503202514
Random Offloading,0.5187406296851574,1.0,1.0,0.49042709867452133,0.5268966768417442
Random Offloading,0.519240379810095,1.0,1.0,0.4901864573110893,0.5268088619703677
Random Offloading,0.5197401299350325,1.0,1.0,0.4899460519862678,0.5267768118277505
Random Offloading,0.52023988005997,1.0,1.0,0.48970588235294116,0.5267742717040681
Random Offloading,0.5207396301849075,1.0,1.0,0.4894659480646742,0.5267495414943157
Random Offloading,0.5212393803098451,1.0,1.0,0.4892262487757101,0.5264034311354042
Random Offloading,0.5217391304347826,1.0,1.0,0.4889867841409692,0.526291204879638
Random Offloading,0.5222388805597201,1.0,1.0,0.48874755381604695,0.5261652495275365
Random Offloading,0.5227386306846576,1.0,1.0,0.4885085574572127,0.5260805223901494
Random Offloading,0.5232383808095952,1.0,1.0,0.48826979472140764,0.5260506585999601
